id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1991001,Sonic the Hedgehog,GEN,1991,Platform,Sega,3.03,0.91,0.26,0,4.34
20050010,Kingdom Hearts II,PS2,2005,Role-Playing,Square Enix,2.20,0.58,1.38,0,4.33
20110015,The Legend of Zelda: Ocarina of Time,3DS,2011,Action,Nintendo,2.09,1.31,0.62,0,4.33
20130010,Super Mario 3D World,WiiU,2013,Platform,Nintendo,2.11,1.16,0.73,0,4.32
20140013,Minecraft,PS4,2014,Misc,Sony Computer Entertainment Europe,1.48,2.02,0.14,1,4.32
1980000,Asteroids,2600,1980,Shooter,Atari,4.00,0.26,0.00,0,4.31
20140014,Call of Duty: Advanced Warfare,X360,2014,Shooter,Activision,2.77,1.11,0.00,0,4.29
20140015,FIFA 15,PS3,2014,Sports,Electronic Arts,0.58,3.02,0.04,1,4.28
20080014,Fable II,X360,2008,Role-Playing,Microsoft Game Studios,2.51,1.24,0.11,0,4.27
20010011,Namco Museum,GBA,2001,Misc,Namco Bandai Games,3.00,1.11,0.05,0,4.24
20090017,Batman: Arkham Asylum,PS3,2009,Action,Eidos Interactive,2.24,1.31,0.07,1,4.23
20040010,Metal Gear Solid 3: Snake Eater,PS2,2004,Action,Konami Digital Entertainment,1.46,0.00,0.83,2,4.23
20110016,Assassin's Creed: Revelations,PS3,2011,Action,Ubisoft,1.41,2.01,0.10,1,4.22
2015008,Fallout 4,XOne,2015,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0,4.22
20130011,FIFA 14,X360,2013,Sports,Electronic Arts,0.92,2.89,0.01,0,4.22
20060014,Daxter,PSP,2006,Platform,Sony Computer Entertainment,2.45,1.01,0.00,1,4.21
1995001,Warcraft II: Tides of Darkness,PC,1995,Strategy,Activision,1.70,2.27,0.00,0,4.21
20050011,FIFA Soccer 06,PS2,2005,Sports,Electronic Arts,0.78,2.55,0.04,1,4.21
2003006,EyeToy Play,PS2,2003,Misc,Sony Computer Entertainment,0.88,2.30,0.20,1,4.20
20070020,Gran Turismo 5 Prologue,PS3,2007,Racing,Sony Computer Entertainment,1.28,1.82,0.57,1,4.19
20110017,Assassin's Creed: Revelations,X360,2011,Action,Ubisoft,2.25,1.47,0.04,0,4.19
20110018,FIFA 12,X360,2011,Sports,Electronic Arts,0.84,2.78,0.02,1,4.18
1989003,Teenage Mutant Ninja Turtles,NES,1989,Action,Palcom,3.38,0.44,0.31,0,4.17
20090018,Street Fighter IV,PS3,2009,Fighting,Capcom,2.03,1.04,0.58,1,4.16
1984001,Excitebike,NES,1984,Racing,Nintendo,2.04,0.48,1.57,0,4.16
1997006,Frogger,PS,1997,Action,Hasbro Interactive,3.79,0.27,0.00,0,4.16
2002008,Madden NFL 2003,PS2,2002,Sports,Electronic Arts,3.36,0.21,0.01,1,4.14
1997007,Half-Life,PC,1997,Shooter,Vivendi Games,4.03,0.00,0.09,0,4.12
1995002,Super Mario World 2: Yoshi's Island,SNES,1995,Platform,Nintendo,1.65,0.61,1.76,0,4.12
20060015,FIFA Soccer 07,PS2,2006,Sports,Electronic Arts,0.71,2.48,0.03,1,4.11
1992005,Street Fighter II Turbo,SNES,1992,Fighting,Capcom,1.42,0.51,2.10,0,4.10
20070021,World of Warcraft: The Burning Crusade,PC,2007,Role-Playing,Activision,2.57,1.52,0.00,0,4.09
2016004,Battlefield 1,PS4,2016,Shooter,Electronic Arts,1.10,2.15,0.21,1,4.08
20070022,God of War II,PS2,2007,Action,Sony Computer Entertainment,2.32,0.04,0.04,2,4.07
20050012,World Soccer Winning Eleven 9,PS2,2005,Sports,Konami Digital Entertainment,0.12,2.26,0.90,1,4.06
20100020,Fallout: New Vegas,X360,2010,Role-Playing,Bethesda Softworks,2.66,1.03,0.04,0,4.05
20070023,Forza Motorsport 2,X360,2007,Racing,Microsoft Game Studios,2.35,1.27,0.03,0,4.05
20070024,Carnival Games,Wii,2007,Misc,Take-Two Interactive,2.12,1.47,0.05,0,4.05
20140016,Watch Dogs,PS4,2014,Action,Ubisoft,1.40,1.90,0.11,1,4.05
1996008,Namco Museum Vol.3,PS,1996,Misc,Sony Computer Entertainment,2.28,1.55,0.16,0,4.05
2000005,Tekken Tag Tournament,PS2,2000,Fighting,Namco Bandai Games,1.68,1.51,0.51,0,4.05
20140017,Far Cry 4,PS4,2014,Shooter,Ubisoft,1.13,2.18,0.10,1,4.04
1997008,Star Fox 64,N64,1997,Shooter,Nintendo,2.78,0.58,0.64,0,4.03
1984002,Golf,NES,1984,Sports,Nintendo,1.22,0.28,2.46,0,4.01
20050013,Namco Museum: 50th Anniversary,PS2,2005,Misc,Namco Bandai Games,2.08,1.35,0.00,1,3.98
20090019,Left 4 Dead 2,X360,2009,Shooter,Electronic Arts,2.67,0.87,0.05,0,3.97
2015009,The Witcher 3: Wild Hunt,PS4,2015,Role-Playing,Namco Bandai Games,1.02,2.13,0.23,1,3.97
20140018,Assassin's Creed: Unity,PS4,2014,Action,Ubisoft,1.19,2.07,0.08,1,3.96
20150010,Batman: Arkham Knight,PS4,2015,Action,Warner Bros. Interactive Entertainment,1.53,1.69,0.10,1,3.95
20110019,The Legend of Zelda: Skyward Sword,Wii,2011,Action,Nintendo,2.03,1.16,0.37,0,3.95
20080015,Fallout 3,PS3,2008,Role-Playing,Bethesda Softworks,2.15,1.13,0.07,1,3.94
20070025,Professor Layton and the Diabolical Box,DS,2007,Puzzle,Nintendo,0.90,1.76,0.92,0,3.94
1994002,Donkey Kong Land,GB,1994,Platform,Nintendo,1.97,0.76,1.07,0,3.91
20090020,EA Sports Active,Wii,2009,Sports,Electronic Arts,2.09,1.35,0.06,0,3.90
2003007,Tony Hawk's Underground,PS2,2003,Sports,Activision,2.29,1.17,0.01,0,3.90
20140019,Monster Hunter 4 Ultimate,3DS,2014,Role-Playing,Nintendo,0.68,0.48,2.62,0,3.89
20110020,The Elder Scrolls V: Skyrim,PC,2011,Role-Playing,Bethesda Softworks,1.16,2.12,0.00,1,3.88
20150011,NBA 2K16,PS4,2015,Sports,Take-Two Interactive,2.49,0.66,0.03,1,3.88
20050014,Tekken 5,PS2,2005,Fighting,Namco Bandai Games,0.93,1.94,0.31,1,3.87
1988003,Dragon Warrior III,NES,1988,Role-Playing,Enix Corporation,0.10,0.00,3.77,0,3.87
20060016,MotorStorm,PS3,2006,Racing,Sony Computer Entertainment,1.53,1.60,0.06,1,3.87
20110021,Nintendogs + cats,3DS,2011,Simulation,Nintendo,1.44,1.41,0.73,0,3.85
20040011,World Soccer Winning Eleven 8 International,PS2,2004,Sports,Konami Digital Entertainment,0.16,1.89,1.12,1,3.85
20100021,Sports Champions,PS3,2010,Sports,Sony Computer Entertainment,2.13,1.12,0.10,0,3.84
1995003,Namco Museum Vol.1,PS,1995,Misc,Sony Computer Entertainment,2.12,1.44,0.22,0,3.84
1992006,The Legend of Zelda: Link's Awakening,GB,1992,Action,Nintendo,2.21,0.96,0.54,0,3.83
20130012,Call of Duty: Ghosts,PS4,2013,Shooter,Activision,1.78,1.43,0.05,1,3.83
20070026,Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,Nintendo,0.86,1.56,1.05,0,3.83
2016005,Tom Clancy's The Division,PS4,2016,Shooter,Ubisoft,1.35,1.70,0.15,1,3.80
20070027,Big Brain Academy: Wii Degree,Wii,2007,Misc,Nintendo,1.05,1.91,0.41,0,3.79
1996009,Resident Evil Director's Cut,PS,1996,Action,Virgin Interactive,1.82,1.24,0.47,0,3.77
20090021,Mario & Luigi: Bowser's Inside Story,DS,2009,Role-Playing,Nintendo,2.23,0.47,0.81,0,3.77
20080016,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,Activision,2.40,1.01,0.00,0,3.76
2002009,The Sims: Unleashed,PC,2002,Simulation,Electronic Arts,2.03,1.56,0.00,0,3.76
20070028,Ratchet & Clank: Size Matters,PSP,2007,Platform,Sony Computer Entertainment,1.40,1.39,0.10,1,3.74
20010012,Harry Potter and the Sorcerer's Stone,PS,2001,Action,Electronic Arts,1.37,2.00,0.14,0,3.73
20110022,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,Sega,1.12,1.87,0.27,0,3.72
19990012,Resident Evil 3: Nemesis,PS,1999,Action,Eidos Interactive,1.30,0.77,1.54,0,3.72
20070029,Super Paper Mario,Wii,2007,Platform,Nintendo,1.95,0.86,0.59,0,3.71
2000006,Spyro: Year of the Dragon,PS,2000,Platform,Sony Computer Entertainment,1.93,1.58,0.00,0,3.71
20130013,Assassin's Creed IV: Black Flag,PS3,2013,Action,Ubisoft,1.33,1.68,0.13,1,3.71
20040012,FIFA Soccer 2005,PS2,2004,Sports,Electronic Arts,0.58,2.48,0.04,1,3.70
1998007,Pokémon Trading Card Game,GB,1998,Strategy,Nintendo,1.49,0.73,1.38,0,3.70
20090022,Friend Collection,DS,2009,Misc,Nintendo,0.00,0.00,3.67,0,3.67
20020010,Tony Hawk's Pro Skater 4,PS2,2002,Sports,Activision,2.13,1.18,0.01,0,3.67
20150012,Star Wars Battlefront (2015),XOne,2015,Shooter,Electronic Arts,2.04,1.28,0.02,0,3.66
20070030,MySims,DS,2007,Simulation,Electronic Arts,1.58,1.59,0.08,0,3.66
20050015,Midnight Club 3: DUB Edition,PSP,2005,Racing,Take-Two Interactive,1.65,1.21,0.00,1,3.65
1998008,Banjo-Kazooie,N64,1998,Platform,Nintendo,1.87,1.13,0.55,0,3.65
20020011,SOCOM: U.S. Navy SEALs,PS2,2002,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,0,3.65
20010013,Jak and Daxter: The Precursor Legacy,PS2,2001,Platform,Sony Computer Entertainment,2.08,1.09,0.15,0,3.64
19990013,Pokemon Snap,N64,1999,Simulation,Nintendo,2.23,0.68,0.66,0,3.63
20070031,Pro Evolution Soccer 2008,PS2,2007,Sports,Konami Digital Entertainment,0.05,0.00,0.64,3,3.63
20050016,Resident Evil 4,PS2,2005,Action,Capcom,2.08,0.83,0.46,0,3.62
20080017,Guitar Hero: World Tour,Wii,2008,Misc,Activision,2.32,0.96,0.00,0,3.62
20090023,FIFA Soccer 10,PS3,2009,Sports,Electronic Arts,0.60,2.45,0.05,1,3.62
20040013,Star Wars: Battlefront,PS2,2004,Shooter,LucasArts,1.93,1.22,0.03,0,3.61
1994003,Doom II: Hell on Earth,PC,1994,Shooter,Virgin Interactive,2.05,1.40,0.00,0,3.61
20010014,The Simpsons: Road Rage,PS2,2001,Racing,Electronic Arts,2.02,1.17,0.00,0,3.61
20010015,Luigi's Mansion,GC,2001,Action,Nintendo,2.38,0.67,0.46,0,3.60
20130014,Battlefield 4,PS4,2013,Shooter,Electronic Arts,1.35,1.55,0.17,1,3.59
20050017,Star Wars: Battlefront II,PS2,2005,Shooter,LucasArts,2.18,1.02,0.03,0,3.59
20130015,Just Dance 2014,Wii,2013,Misc,Ubisoft,1.88,1.39,0.00,0,3.59
20070032,Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,505 Games,1.60,1.49,0.10,0,3.58
2000007,WWF SmackDown!,PS,2000,Fighting,THQ,2.01,1.35,0.06,0,3.58
1997009,Croc: Legend of the Gobbos,PS,1997,Platform,Fox Interactive,1.57,1.79,0.00,0,3.56
20060017,Grand Theft Auto: Liberty City Stories,PS2,2006,Action,Take-Two Interactive,1.56,1.40,0.07,0,3.54
20020012,The Getaway,PS2,2002,Action,Sony Computer Entertainment,1.23,1.77,0.05,0,3.54
19970010,Tomb Raider III: Adventures of Lara Croft,PS,1997,Action,Eidos Interactive,1.66,1.58,0.12,0,3.54
20010016,James Bond 007: Agent Under Fire,PS2,2001,Shooter,Electronic Arts,1.90,1.13,0.10,0,3.53
20050018,LEGO Star Wars: The Video Game,PS2,2005,Action,Eidos Interactive,1.98,1.14,0.01,0,3.53
2000008,Rugrats in Paris: The Movie,PS,2000,Action,THQ,1.96,1.33,0.00,0,3.52
20100022,FIFA Soccer 11,X360,2010,Sports,Electronic Arts,0.71,2.39,0.02,0,3.52
19990014,Spyro 2: Ripto's Rage!,PS,1999,Platform,Sony Computer Entertainment,2.14,1.21,0.01,0,3.52
20080018,Left 4 Dead,X360,2008,Shooter,Electronic Arts,2.66,0.49,0.05,0,3.51
19960010,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996,Platform,Nintendo,1.17,0.50,1.75,0,3.51
20140020,Assassin's Creed: Unity,XOne,2014,Action,Ubisoft,2.27,0.90,0.00,0,3.50
1985001,Kung Fu,NES,1985,Action,Nintendo,1.64,0.38,1.42,0,3.50
20090024,Resident Evil 5,X360,2009,Action,Capcom,2.11,0.93,0.12,0,3.50
20100023,Assassin's Creed: Brotherhood,X360,2010,Action,Ubisoft,2.85,0.38,0.03,0,3.49
0002,FIFA Soccer 2004,PS2,0,PS2,PS2,0.00,0.00,0.00,0,0.00
20130016,Battlefield 4,PS3,2013,Shooter,Electronic Arts,1.30,1.42,0.27,0,3.49
20090025,Batman: Arkham Asylum,X360,2009,Action,Eidos Interactive,2.20,0.95,0.02,0,3.48
20130017,Battlefield 4,X360,2013,Shooter,Electronic Arts,2.15,1.01,0.02,0,3.48
20100024,Battlefield: Bad Company 2,X360,2010,Shooter,Electronic Arts,2.10,1.01,0.04,0,3.47
20090026,Mario & Sonic at the Olympic Winter Games,DS,2009,Sports,Sega,1.21,1.62,0.27,0,3.46
20080019,Guitar Hero: On Tour,DS,2008,Misc,Activision,2.10,1.01,0.01,0,3.46
20060018,Clubhouse Games,DS,2006,Misc,Nintendo,0.59,1.79,0.73,0,3.45
20130018,Monster Hunter 4,3DS,2013,Role-Playing,Capcom,0.00,0.00,3.44,0,3.44
20090027,Borderlands,X360,2009,Shooter,Take-Two Interactive,2.40,0.71,0.03,0,3.44
20020013,Tekken 4,PS2,2002,Fighting,Namco Bandai Games,1.55,1.27,0.33,0,3.44
1994004,Final Fantasy III,SNES,1994,Role-Playing,SquareSoft,0.86,0.00,2.55,0,3.42
1998009,Grand Theft Auto 2,PS,1998,Action,Take-Two Interactive,1.13,2.07,0.00,0,3.42
20150013,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment,1.09,1.36,0.49,0,3.41
20040014,Spider-Man 2,PS2,2004,Action,Activision,1.75,1.20,0.02,0,3.41
1990002,F-1 Race,GB,1990,Racing,Nintendo,1.73,0.69,0.59,0,3.41
20020014,FIFA Soccer 2003,PS2,2002,Sports,Electronic Arts,0.46,2.28,0.05,1,3.40
20110023,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment,1.83,1.05,0.06,0,3.39
2000009,Crash Bash,PS,2000,Misc,Sony Computer Entertainment,1.56,1.47,0.19,0,3.39
20150014,Assassin's Creed Syndicate,PS4,2015,Action,Ubisoft,0.81,1.99,0.07,1,3.39
20080020,LEGO Batman: The Videogame,X360,2008,Action,Warner Bros. Interactive Entertainment,2.04,1.02,0.00,0,3.38
20140021,Destiny,XOne,2014,Shooter,Activision,2.14,0.92,0.00,0,3.37
19980010,WWF War Zone,PS,1998,Fighting,Acclaim Entertainment,2.47,0.76,0.00,0,3.36
20000010,The Legend of Zelda: Majora's Mask,N64,2000,Action,Nintendo,1.90,0.67,0.73,0,3.36
20120014,Far Cry 3,PS3,2012,Shooter,Ubisoft,0.88,1.70,0.10,1,3.35
19980011,Rugrats: Search For Reptar,PS,1998,Adventure,THQ,1.63,1.53,0.00,0,3.34
20060019,English Training: Have Fun Improving Your Skills!,DS,2006,Misc,Nintendo,0.00,0.99,2.32,0,3.33
20020015,James Bond 007: Nightfire,PS2,2002,Shooter,Electronic Arts,1.45,1.29,0.12,0,3.33
20020016,Ratchet & Clank,PS2,2002,Platform,Sony Computer Entertainment,1.44,1.01,0.57,0,3.33
20150015,Monster Hunter X,3DS,2015,Action,Capcom,0.27,0.21,2.79,0,3.32
20050019,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,LucasArts,1.47,1.39,0.03,0,3.32
20090028,The Legend of Zelda: Spirit Tracks,DS,2009,Action,Nintendo,1.40,0.91,0.74,0,3.31
20010017,Max Payne,PS2,2001,Shooter,Take-Two Interactive,1.99,1.05,0.05,0,3.31
20130019,Assassin's Creed IV: Black Flag,X360,2013,Action,Ubisoft,1.90,1.11,0.01,0,3.30
2003008,The Lord of the Rings: The Return of the King,PS2,2003,Action,Electronic Arts,1.50,1.28,0.05,0,3.28
20140022,Yokai Watch 2 Ganso/Honke,3DS,2014,Role-Playing,Nintendo,0.09,0.00,3.18,0,3.28
20150016,Gears of War: Ultimate Edition,XOne,2015,Shooter,Microsoft Game Studios,2.61,0.33,0.00,0,3.28
2003009,True Crime: Streets of LA,PS2,2003,Action,Activision,1.89,1.05,0.02,0,3.27
20080021,Professor Layton and the Unwound Future,DS,2008,Puzzle,Nintendo,0.60,1.57,0.82,0,3.26
20090029,Gran Turismo (PSP),PSP,2009,Racing,Sony Computer Entertainment,0.50,1.58,0.31,1,3.25
20150017,FIFA 16,XOne,2015,Sports,Electronic Arts,0.89,2.12,0.00,0,3.25
20080022,Wii Music,Wii,2008,Misc,Nintendo,1.35,1.11,0.46,0,3.25
1995004,Tekken,PS,1995,Fighting,Sony Computer Entertainment,0.95,1.30,0.77,0,3.24
20150018,Madden NFL 16,PS4,2015,Sports,Electronic Arts,2.34,0.30,0.00,1,3.24
20130020,Gran Turismo 6,PS3,2013,Racing,Sony Computer Entertainment,0.72,1.67,0.40,0,3.23
20140023,Halo: The Master Chief Collection,XOne,2014,Shooter,Microsoft Game Studios,1.91,1.00,0.03,0,3.23
19990015,007: Tomorrow Never Dies,PS,1999,Shooter,Electronic Arts,1.72,1.33,0.00,0,3.21
20150019,Super Mario Maker,WiiU,2015,Platform,Nintendo,1.18,0.89,0.94,0,3.21
20000011,WWF SmackDown! 2: Know Your Role,PS,2000,Fighting,THQ,1.76,1.21,0.07,0,3.20
1983000,Baseball,NES,1983,Sports,Nintendo,0.73,0.10,2.35,0,3.20
1995005,Killer Instinct,SNES,1995,Fighting,Nintendo,2.26,0.72,0.12,0,3.20
1995006,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,0.00,0.00,3.19,0,3.19
20080023,God of War: Chains of Olympus,PSP,2008,Action,Sony Computer Entertainment,1.48,1.00,0.04,1,3.18
20030010,Enter the Matrix,PS2,2003,Action,Atari,1.78,1.12,0.09,0,3.18
20070033,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,Square Enix,1.35,0.59,0.80,0,3.18
20100025,Dance Central,X360,2010,Misc,MTV Games,2.15,0.76,0.01,0,3.17
20110024,L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0,3.17
20010018,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,0,3.17
20010019,Animal Crossing,GC,2001,Simulation,Nintendo,1.92,0.16,0.99,0,3.15
20070034,FIFA Soccer 08,PS2,2007,Sports,Electronic Arts,0.68,0.00,0.00,2,3.14
20080024,Club Penguin: Elite Penguin Force,DS,2008,Adventure,Disney Interactive Studios,1.87,0.97,0.00,0,3.14
20000012,Spider-Man,PS,2000,Action,Activision,1.70,1.25,0.02,0,3.13
20120015,Mario Party 9,Wii,2012,Misc,Nintendo,1.06,1.09,0.76,0,3.13
19980012,Need for Speed III: Hot Pursuit,PS,1998,Racing,Electronic Arts,2.14,0.86,0.00,0,3.12
19990016,Star Wars Episode I Racer,N64,1999,Racing,Nintendo,2.31,0.62,0.14,0,3.12
20050020,Sonic Rush,DS,2005,Platform,Sega,1.21,1.56,0.06,0,3.12
1990003,Dragon Warrior IV,NES,1990,Role-Playing,Enix Corporation,0.08,0.00,3.03,0,3.12
20080025,Rhythm Heaven,DS,2008,Misc,Nintendo,0.55,0.50,1.93,0,3.11
20100026,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.03,0.10,0,3.11
20060020,Personal Trainer: Cooking,DS,2006,Misc,Nintendo,0.90,1.00,1.03,0,3.11
20070035,The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Ubisoft,1.69,0.85,0.14,0,3.10
20130021,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,1.40,1.01,0.46,0,3.10
20120016,Resident Evil 6,PS3,2012,Shooter,Capcom,0.88,0.94,0.88,0,3.10
20100027,Mass Effect 2,X360,2010,Role-Playing,Electronic Arts,1.99,0.81,0.03,0,3.10
20020017,Dragon Ball Z: Budokai,PS2,2002,Fighting,Atari,2.17,0.28,0.55,0,3.09
20010020,Madden NFL 2002,PS2,2001,Sports,Electronic Arts,2.50,0.16,0.01,0,3.08
1986001,World Class Track Meet,NES,1986,Sports,Namco Bandai Games,1.92,0.45,0.64,0,3.08
1994005,Donkey Kong,GB,1994,Platform,Nintendo,1.57,0.62,0.55,0,3.07
20020018,The Sims: Vacation,PC,2002,Simulation,Electronic Arts,1.72,1.21,0.00,0,3.07
0003,LEGO Batman: The Videogame,Wii,0,Wii,Wii,0.00,0.00,0.00,0,0.00
20150020,Animal Crossing: Happy Home Designer,3DS,2015,Simulation,Nintendo,0.51,1.02,1.40,0,3.05
20140024,The Sims 4,PC,2014,Simulation,Electronic Arts,1.00,1.82,0.00,0,3.05
20120017,Borderlands 2,X360,2012,Shooter,Take-Two Interactive,1.89,0.88,0.04,0,3.05
20080026,LEGO Batman: The Videogame,DS,2008,Action,Warner Bros. Interactive Entertainment,1.75,1.01,0.00,0,3.05
20080027,Kung Fu Panda,X360,2008,Action,Activision,1.91,0.84,0.00,0,3.04
20120018,Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,1.94,0.84,0.03,0,3.04
20100028,Heavy Rain,PS3,2010,Adventure,Sony Computer Entertainment,1.29,1.21,0.06,0,3.03
1995007,Rayman,PS,1995,Platform,Ubisoft,1.54,1.33,0.00,0,3.03
20080028,Saints Row 2,X360,2008,Action,THQ,1.94,0.79,0.02,0,3.03
20020019,Tom Clancy's Splinter Cell,XB,2002,Action,Ubisoft,1.85,1.04,0.00,0,3.02
1987001,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo,2.03,0.47,0.45,0,3.02
20020020,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,THQ,1.45,1.13,0.07,0,3.02
20130022,FIFA 14,PS4,2013,Sports,Electronic Arts,0.61,1.85,0.11,0,3.01
20090030,Killzone 2,PS3,2009,Shooter,Sony Computer Entertainment,1.40,1.06,0.08,0,3.01
20120019,Far Cry 3,X360,2012,Shooter,Ubisoft,1.38,1.32,0.02,0,3.00
20100029,Epic Mickey,Wii,2010,Platform,Disney Interactive Studios,2.04,0.63,0.12,0,3.00
20120020,NBA 2K13,X360,2012,Sports,Take-Two Interactive,2.60,0.20,0.01,0,3.00
20070036,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,Atari,1.15,0.00,0.76,1,3.00
0004,wwe Smackdown vs. Raw 2006,PS2,0,PS2,PS2,0.00,0.00,0.00,0,0.00
1993001,Star Fox,SNES,1993,Shooter,Nintendo,1.61,0.51,0.80,0,2.99
20000013,The Sims: Livin Large,PC,2000,Misc,Electronic Arts,1.67,1.18,0.00,0,2.99
20020021,World Soccer Winning Eleven 6 International,PS2,2002,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0,2.99
20010021,Devil May Cry,PS2,2001,Action,Capcom,1.36,0.86,0.64,0,2.99
20110025,Star Wars: The Old Republic,PC,2011,Role-Playing,Electronic Arts,1.58,1.01,0.00,0,2.96
20140025,Middle-Earth: Shadow of Mordor,PS4,2014,Action,Warner Bros. Interactive Entertainment,1.01,1.43,0.05,0,2.96
20030011,Sonic Heroes,PS2,2003,Platform,Sega,1.04,1.37,0.06,0,2.96
20020022,Hitman 2: Silent Assassin,PS2,2002,Action,Eidos Interactive,1.36,1.15,0.04,0,2.96
20140026,Titanfall,XOne,2014,Shooter,Electronic Arts,1.84,0.80,0.04,0,2.95
20100030,Battlefield: Bad Company 2,PS3,2010,Shooter,Electronic Arts,1.33,1.10,0.08,0,2.95
19960011,Wave Race 64,N64,1996,Racing,Nintendo,1.98,0.58,0.34,0,2.94
20030012,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,Sony Computer Entertainment,2.22,0.51,0.06,0,2.94
20050021,WWE SmackDown! vs. RAW 2006,PS2,2005,Fighting,THQ,1.45,1.11,0.04,0,2.94
20010022,Pac-Man Collection,GBA,2001,Puzzle,Atari,2.07,0.77,0.05,0,2.94
20090031,Street Fighter IV,X360,2009,Fighting,Capcom,1.82,0.70,0.15,0,2.94
20090032,inFAMOUS,PS3,2009,Action,Sony Computer Entertainment,1.76,0.68,0.12,0,2.93
20080029,Kirby Super Star Ultra,DS,2008,Platform,Nintendo,1.55,0.04,1.19,0,2.92
20130023,Call of Duty: Ghosts,XOne,2013,Shooter,Activision,1.88,0.77,0.00,0,2.92
20140027,FIFA 15,X360,2014,Sports,Electronic Arts,0.79,1.92,0.00,0,2.92
20020023,Super Mario World 2: Yoshi's Island,GBA,2002,Platform,Nintendo,1.75,0.45,0.62,0,2.91
20070037,Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios,1.83,0.79,0.03,0,2.91
20040015,Sonic Mega Collection Plus,PS2,2004,Misc,Sega,1.54,1.14,0.00,0,2.90
20030013,World Soccer Winning Eleven 7 International,PS2,2003,Sports,Konami Digital Entertainment,0.08,1.24,1.13,0,2.90
20080030,Sega Superstars Tennis,X360,2008,Sports,Sega,1.75,0.86,0.00,0,2.89
20010023,Hot Shots Golf 3,PS2,2001,Sports,Sony Computer Entertainment,0.99,0.32,1.38,0,2.89
20070038,Cooking Mama: Cook Off,Wii,2007,Simulation,505 Games,1.41,1.12,0.05,0,2.89
20040016,Call of Duty: Finest Hour,PS2,2004,Shooter,Activision,1.51,1.12,0.01,0,2.89
20060021,WarioWare: Smooth Moves,Wii,2006,Puzzle,Nintendo,0.86,1.04,0.73,0,2.89
19990017,Syphon Filter,PS,1999,Shooter,Sony Computer Entertainment,2.03,0.72,0.02,0,2.88
20070039,Imagine: Babyz,DS,2007,Simulation,Ubisoft,1.30,1.26,0.00,0,2.87
19980013,Colin McRae Rally,PS,1998,Racing,Codemasters,0.09,2.43,0.12,0,2.87
20120021,Madden NFL 13,X360,2012,Sports,Electronic Arts,2.53,0.15,0.00,0,2.86
20020024,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,2.09,0.63,0.03,0,2.86
20130024,Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,1.07,1.31,0.06,0,2.85
19960012,Command & Conquer: Red Alert,PC,1996,Strategy,Virgin Interactive,1.37,1.34,0.00,0,2.85
1990004,F-Zero,SNES,1990,Racing,Nintendo,1.37,0.51,0.89,0,2.85
19970011,Yoshi's Story,N64,1997,Platform,Nintendo,1.29,0.53,0.98,0,2.85
20110026,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,1.98,0.53,0.00,0,2.84
20090033,Madden NFL 10,X360,2009,Sports,Electronic Arts,2.52,0.09,0.00,0,2.83
20020025,WWE SmackDown! vs. Raw,PS2,2002,Fighting,THQ,1.32,1.08,0.04,0,2.83
20070040,BioShock,X360,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0,2.83
20020026,Metroid Prime,GC,2002,Shooter,Nintendo,1.96,0.67,0.10,0,2.82
20100031,Assassin's Creed: Brotherhood,PS3,2010,Action,Ubisoft,1.87,0.55,0.11,0,2.82
20030014,Finding Nemo,GBA,2003,Action,THQ,1.59,1.05,0.04,0,2.82
20110027,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,1.51,1.03,0.00,0,2.81
